FOD Mobiliteit;;
SPF Mobilité;;
Limal;50.6934506;4.573295400000006
Wavre;50.7158951;4.61282570000003
Bierges;50.7113795;4.587168399999996
La Hulpe;50.7309955;4.485670700000014
Glimes;50.6796;4.83773999999994
Opprebais;50.67946;4.798189999999977
Piètrebais;50.72796;4.763810000000035
Roux-Miroir;50.70811;4.785129999999981
Incourt;50.69188;4.796600000000012
Hamme-Mille;50.77953;4.716940000000022
l'Ecluse;50.77184;4.831829999999968
Nodebais;50.77319;4.735549999999989
Tourinnes-la-Grosse;50.78281;4.744450000000029
Beauvechain;50.7554922;4.767726000000039
Bonlez;50.70193;4.689480000000003
Corroy-le-Grand;50.66206;4.674579999999992
Dion-Valmont;50.6974838;4.658825400000069
Longueville;50.70231;4.740139999999997
Chaumont-Gistoux;50.67687;4.7194299999999885
Rixensart;50.7109736;4.530632500000024
Rosières;50.73014999999999;4.544409999999971
Genval;50.7211;4.49387999999999
Ottignies;50.665465;4.5669046000000435
Ottignies-Louvain-la-Neuve;50.665465;4.5669046000000435
Céroux-Mousty;50.660369;4.520488200000045
Limelette;50.6846872;4.571334999999976
Louvain-la-Neuve;50.67385669999999;4.615169299999934
Enines;50.69365999999999;4.92655000000002
Folx-les-Caves;50.66041999999999;4.937599999999975
Jandrain-Jandrenouille;50.67368;4.979690000000005
Jauche;50.68298;4.9547000000000025
Marilles;50.70715999999999;4.952739999999949
Noduwez;50.72923;4.967909999999961
Orp-le-Grand;50.70297;4.989730000000009
Orp-Jauche;50.68298;4.9547000000000025
Linsmeau;50.73452;5.001549999999952
Neerheylissem;50.75693;4.988190000000031
Opheylissem;50.74699;4.976279999999974
Hélécine;50.75;4.983333300000027
Malèves-Sainte-Marie-Wastines;50.65503;4.779430000000048
Orbais;50.63757;4.763230000000021
Thorembais-les-Béguines;50.65799;4.8172799999999825
Thorembais-Saint-Trond;50.63465;4.786460000000034
Perwez;50.62395;4.815029999999979
Autre-Eglise;50.66925999999999;4.903749999999945
Bomal (Bt.);50.6711;4.873320000000035
Geest-Gérompont-Petit-Rosière;50.64088;4.857439999999997
Gérompont;50.64847;4.881689999999935
Grand-Rosière-Hottomont;50.6316;4.864939999999933
Huppaye;50.69347;4.89382999999998
Mont-Saint-André;50.65524;4.864509999999996
Ramillies;50.6333333;4.899999999999977
Dongelberg;50.70338;4.820069999999987
Jauchelette;50.68631;4.8435799999999745
Jodoigne-Souveraine;50.70898;4.836779999999976
Lathuy;50.72366;4.826130000000035
Mélin;50.73979;4.828520000000026
Piétrain;50.72476;4.920700000000011
Saint-Jean-Geest;50.73963999999999;4.8954800000000205
Saint-Remy-Geest;50.74636;4.860189999999989
Zétrud-Lumay;50.75792;4.885899999999992
Jodoigne;50.72336;4.871149999999943
Couture-Saint-Germain;50.67502;4.472520000000031
Lasne-Chapelle-Saint-Lambert;50.693345;4.503961900000036
Maransart;50.65953;4.467449999999985
Ohain;50.69907;4.469190000000026
Plancenoit;50.66196;4.428629999999998
Lasne;50.68736000000001;4.48135000000002
Archennes;50.7524768;4.669867999999951
Biez;50.72674360000001;4.701984100000004
Bossut-Gottechain;50.7613181;4.694105600000057
Nethen;50.7837825;4.674116799999979
Grez-Doiceau;50.7385816;4.69728090000001
Monstreux;50.59803;4.2888399999999365
Nivelles;50.5886574;4.330864900000051
Baulers;50.61341;4.353870000000029
Thines;50.59734;4.368460000000027
Bornival;50.60184;4.276290000000017
Waterloo;50.71469;4.399099999999976
Promo-Control;50.7180368;4.382961300000034
Braine-l'Alleud;50.6969022;4.3538379000000305
Ophain-Bois-Seigneur-Isaac;50.66642;4.348860000000059
Lillois-Witterzée;50.64567;4.36712
Bierghes;50.6956998;4.119510399999967
Quenast;50.6729162;4.157331999999997
Rebecq-Rognon;50.66592929999999;4.132656300000008
Rebecq;50.665625;4.132161999999994
Corbais;50.6462709;4.655380899999955
Hévillers;50.6215801;4.6154602000000295
Mont-Saint-Guibert;50.6348554;4.610738500000025
Wauthier-Braine;50.68121;4.298059999999964
Braine-le-Château;50.68029860000001;4.268934700000045
Chastre-Villeroux-Blanmont;50.59999999999999;4.633333300000004
Cortil-Noirmont;50.58136;4.642839999999978
Gentinnes;50.57796;4.6067299999999705
Saint-Géry;50.58046;4.612359999999967
Chastre;50.59999999999999;4.633333300000004
Nil-Saint-Vincent-Saint-Martin;50.64214;4.679820000000063
Tourinnes-Saint-Lambert;50.63932;4.723889999999983
Walhain-Saint-Paul;50.632777;4.702579799999967
Walhain;50.6180556;4.694722200000001
Virginal-Samme;50.63983;4.205870000000004
Ittre;50.6326887;4.263235200000054
Haut-Ittre;50.65357;4.298250000000053
Baisy-Thy;50.59698760000001;4.476097600000003
Bousval;50.6149444;4.505144100000052
Genappe;50.6108278;4.45037590000004
Loupoigne;50.59780989999999;4.444579900000008
Vieux-Genappe;50.6082918;4.440596899999946
Glabais;50.6302595;4.453278899999987
Ways;50.6104429;4.464496899999972
Houtain-le-Val;50.5829629;4.4113773000000265
Clabecq;50.69212;4.221630000000005
Oisquercq;50.66989;4.219849999999951
Saintes;50.70615;4.158170000000041
Tubize;50.69054;4.202599999999961
Court-Saint-Etienne;50.64225039999999;4.568081300000017
Marbais (Bt.);50.54956;4.540669999999977
Mellery;50.58175;4.568780000000061
Sart-Dames-Avelines;50.56853;4.491639999999961
Tilly;50.56052;4.5549100000000635
Villers-la-Ville;50.5666667;4.516666699999973
Halle;50.73248479999999;4.23491290000004
Buizingen;50.7392326;4.263915999999995
Lembeek;50.7140616;4.220043600000054
Herfelingen;50.74777109999999;4.099865499999964
Herne;50.72331639999999;4.053656499999988
Sint-Pieters-Kapelle (Bt.);50.70705239999999;3.9899741000000404
Bever;50.718269;3.940144000000032
Bievene;50.718269;3.940144000000032
Hoeilaart;50.76748629999999;4.474045799999999
Tollembeek;50.7410978;4.0067750000000615
Vollezele;50.7607201;4.025274399999944
Galmaarden;50.7529396;3.9709758000000193
Oudenaken;50.78068;4.199380000000019
Sint-Laureins-Berchem;50.78681;4.199380000000019
Sint-Pieters-Leeuw;50.7842441;4.242743000000019
Ruisbroek (Bt.);50.79035;4.298620000000028
Vlezenbeek;50.80784999999999;4.232129999999984
Drogenbos;50.7833333;4.316666700000042
Linkebeek;50.7666667;4.333333300000049
Rhode-Saint-Genese;50.74594;4.357529999999997
Sint-Genesius-Rode;50.74594;4.357529999999997
Beersel;50.7686913;4.3120069000000285
Lot;50.76777999999999;4.277069999999981
Alsemberg;50.74163;4.336130000000026
Dworp;50.72949;4.301089999999931
Huizingen;50.74657;4.273689999999988
Bogaarden;50.73999999999999;4.136320000000069
Heikruis;50.73504;4.11211000000003
Pepingen;50.7360287;4.136086299999988
Elingen;50.77926;4.171190000000024
Beert;50.74102999999999;4.181839999999966
Bellingen;50.7408;4.153990000000022
Sint-Martens-Bodegem;50.8614672;4.2128916000000345
Sint-Ulriks-Kapelle;50.8790042;4.218204700000001
Dilbeek;50.8464512;4.262063200000057
Itterbeek;50.83813869999999;4.250068899999974
Groot-Bijgaarden;50.8719066;4.2500012000000424
Schepdaal;50.8383485;4.19582719999994
Bekkerzeel;50.88523;4.238029999999981
Kobbegem;50.90862;4.251039999999989
Mollem;50.9313;4.22636
Asse;50.90547549999999;4.204895899999997
Relegem;50.89908;4.277019999999993
Zellik;50.88449;4.274009999999976
Ternat;50.8698353;4.180831699999999
Wambeek;50.85324840000001;4.162835599999994
Sint-Katherina-Lombeek;50.8732586;4.15598829999999
Mazenzele;50.942789;4.171158300000002
Opwijk;50.9666667;4.183333299999958
Gaasbeek;50.79987;4.188930000000028
Sint-Kwintens-Lennik;50.80422;4.154809999999998
Sint-Martens-Lennik;50.8122;4.167779999999993
Lennik;50.8122;4.167779999999993
Kester;50.76428;4.11934999999994
Leerbeek;50.77787;4.119429999999966
Oetingen;50.77347;4.063120000000026
Gooik;50.7952811;4.1180488999999625
Onze-Lieve-Vrouw-Lombeek;50.8197588;4.110150200000021
Pamel;50.84495;4.071010000000001
Strijtem;50.8412507;4.117365800000016
Roosdaal;50.8314294;4.087977599999931
Borchtlombeek;50.8475374;4.139768000000004
Liedekerke;50.86891;4.087289999999939
Wemmel;50.906141;4.306408000000033
Brussegem;50.92574;4.266079999999988
Hamme (Bt.);50.92042;4.280610000000024
Merchtem;50.95;4.233333300000027
Essene;50.90157430000001;4.1364264999999705
Hekelgem;50.9072267;4.108495599999969
Teralfene;50.8922688;4.098702199999934
Affligem;50.90840000000001;4.112809999999968
Peutie;50.92847;4.45187999999996
Vilvoorde;50.927262;4.424078000000009
Cargovil;50.947259;4.427268000000026
VTM;50.914158;4.397676000000047
Melsbroek;50.91512;4.478460000000041
Perk;50.93488;4.495920000000069
Steenokkerzeel;50.9188889;4.508333300000004
Machelen (Bt.);50.9119;4.432289999999966
Diegem;50.8976668;4.434696400000007
Malderen;51.02032999999999;4.2462900000000445
Steenhuffel;50.99577;4.26715999999999
Londerzeel;51.00311;4.302599999999984
Grimbergen;50.9356235;4.378559600000017
Humbeek;50.9672327;4.379511800000046
Beigem;50.9528364;4.366065299999946
Strombeek-Bever;50.9103739;4.355639999999994
Meise;50.94786209999999;4.330282699999998
Wolvertem;50.95088;4.3092699999999695
Nieuwenrode;50.97857;4.352290000000039
Ramsdonk;51.01483;4.335190000000011
Kapelle-op-den-Bos;51.009329;4.3637710000000425
Berg (Bt.);51.1316639;5.843904400000042
Buken;50.93953;4.61694
Nederokkerzeel;50.91876;4.564809999999966
Kampenhout;50.941837;4.555100000000039
Nossegem;50.8781921;4.507473900000036
Zaventem;50.87950240000001;4.48262120000004
Brucargo;50.903293;4.452214000000026
Sint-Stevens-Woluwe;50.8691972;4.450235399999997
Sterrebeek;50.8632635;4.516182299999969
Brussel X-Luchthaven Remailing;50.89234279999999;4.48781740000004
Bruxelles X-Aeroport Remailing;50.89234279999999;4.48781740000004
Kraainem;50.8610856;4.4592973999999685
Wezembeek-Oppem;50.83853999999999;4.508479999999963
Eppegem;50.9621231;4.454432900000029
Zemst;50.985535;4.455833999999982
Hofstade (Bt.);50.9916699;4.492454199999997
Elewijt;50.96185029999999;4.4964542000000165
Weerde;50.9721843;4.479329399999983
Antwerpen;51.2198771;4.401135599999975
Antwerpen;51.2037695;4.411263700000063
Antwerpen;51.1890846;4.3836284000000205
Antwerpen;51.27639629999999;4.362460400000032
Berendrecht;51.34287;4.314089999999965
Lillo;51.30436;4.280259999999998
Zandvliet;51.35964999999999;4.307160000000067
Antwerpen;51.34183059999999;4.2964604999999665
Antwerpen;51.2287575;4.374022100000047
Antwerpen;51.2293515;4.427988300000038
Burcht;51.20367;4.341480000000047
Zwijndrecht;51.21904;4.32659000000001
Deurne (Antwerpen);51.1891603;4.46192080000003
Wijnegem;51.2277778;4.515555599999971
Borgerhout (Antwerpen);51.213847;4.440563300000008
Borsbeek (Antw.);51.194179;4.481593999999973
Wommelgem;51.203981;4.522188000000028
Merksem (Antwerpen);51.2512741;4.4485389999999825
Ekeren (Antwerpen);51.2807314;4.4184494999999515
Morkhoven;51.1200863;4.82072919999996
Noorderwijk;51.1393923;4.838834799999972
Herentals;51.1768541;4.835594600000036
Hallaar;51.08464;4.73293000000001
Heist-op-den-Berg;51.0633847;4.7210600999999315
Booischot;51.05151;4.775229999999965
Itegem;51.10321;4.729270000000042
Wiekevorst;51.10758999999999;4.796929999999975
Schriek;51.02744999999999;4.692720000000008
Ramsel;51.03211;4.83280000000002
Herselt;51.05102;4.882258999999976
Houtvenne;51.04208;4.808940000000007
Westmeerbeek;51.06032;4.835100000000011
Hulshout;51.075;4.78916670000001
Massenhoven;51.1986273;4.6364247000000205
Viersel;51.18901839999999;4.6523096999999325
Zandhoven;51.2021793;4.655421199999978
Pulderbos;51.2165685;4.691900000000032
Pulle;51.2032977;4.713739700000019
Olen;51.1662602;4.898907699999995
Oevel;51.13822;4.904109999999946
Tongerlo (Antw.);51.10533;4.915650000000028
Zoerle-Parwijs;51.08879;4.868940000000066
Westerlo;51.08994999999999;4.914340000000038
Herenthout;51.1394506;4.756489200000033
Gierle;51.2671512;4.867706300000009
Poederlee;51.2263125;4.835314700000026
Wechelderzande;51.26083329999999;4.7869444000000385
Lille;51.2420452;4.823225399999956
Grobbendonk;51.18326159999999;4.734995900000058
Bouwel;51.1719684;4.742058199999974
Vorselaar;51.2025247;4.770882700000016
Turnhout;51.3216509;4.93755770000007
Rijkevorsel;51.348812;4.7622519999999895
Hoogstraten;51.403297;4.746821800000021
Meer;51.4456;4.738299999999981
Minderhout;51.41654;4.7633899999999585
Wortel;51.39751;4.794750000000022
Meerle;51.45724999999999;4.823200000000043
Merksplas;51.35805;4.863389999999981
Vlimmeren;51.2971394;4.782045400000015
Beerse;51.32096;4.85182199999997
Vosselaar;51.3080556;4.888333299999999
Oud-Turnhout;51.3177601;4.9828449999999975
Arendonk;51.322049;5.0863348000000315
Ravels;51.3762015;5.018556799999942
Weelde;51.406763;4.990835699999934
Poppel;51.4471741;5.043180099999972
Baarle-Hertog;51.4069842;4.893300400000044
Oostmalle;51.301137;4.733754200000021
Westmalle;51.2968136;4.694263299999989
Malle;51.29888889999999;4.7113888999999745
Mol;51.191087;5.1170647000000145
Eindhout;51.10334;4.999699999999962
Vorst (Kempen);51.08738229999999;5.024297700000034
Laakdal;51.08738229999999;5.024297700000034
Varendonk;51.08397;4.9512999999999465
Veerle;51.06994;4.987210000000005
Geel;51.164768;4.989790999999968
Meerhout;51.1313889;5.078611099999989
Lichtaart;51.2246769;4.9169259999999895
Tielen;51.2434976;4.89767889999996
Kasterlee;51.2405124;4.9674402000000555
Retie;51.2669664;5.0842508000000635
Dessel;51.238107;5.11697300000003
Balen;51.1578305;5.210066600000005
Olmen;51.1338157;5.160699000000022
Koningshooikt;51.09522;4.610109999999963
Lier;51.1302138;4.571509200000037
Broechem;51.1813334;4.602012400000035
Emblem;51.16204130000001;4.60506799999996
Oelegem;51.2129972;4.599714899999981
Ranst;51.1889958;4.560918899999933
Boechout;51.1664397;4.497169999999983
Vremde;51.17486;4.523109999999974
Hove;51.1539;4.471040000000016
Lint;51.127649;4.496903999999972
Waarloos;51.105061;4.454695899999933
Kontich;51.131279;4.447840000000042
Bevel;51.13774;4.680380000000014
Kessel;51.13915;4.629680000000008
Nijlen;51.1613664;4.670512899999949
Duffel;51.09528599999999;4.509900000000016
Beerzel;51.05786;4.667640000000006
Putte;51.054027;4.633303000000069
Gestel;51.12840000000001;4.673160000000053
Berlaar;51.1163889;4.65666669999996
Berchem (Antwerpen);51.1955771;4.418839199999979
Wilrijk (Antwerpen);51.1683102;4.394286800000032
Hemiksem;51.14518;4.3383400000000165
Schelle;51.125843;4.341278999999986
Aartselaar;51.1338889;4.384722199999942
Mortsel;51.1666667;4.4500000000000455
Edegem;51.15298199999999;4.438033799999971
Hoboken (Antwerpen);51.1775732;4.349919999999997
Walem;51.0676813;4.457214700000009
Mechelen;51.0258791;4.477536500000042
Heffen;51.0468914;4.413729099999955
Hombeek;51.014356;4.442769699999985
Leest;51.0328978;4.41766819999998
Muizen (Mechelen);51.0103798;4.515759300000013
Rijmenam;51.0037609;4.590267700000027
Bonheiden;51.02221000000001;4.54803000000004
Blaasveld;51.05583000000001;4.377190000000041
Heindonk;51.0673;4.4075599999999895
Tisselt;51.03437;4.357169999999996
Willebroek;51.05983;4.364039999999932
Reet;51.10113339999999;4.412588199999959
Terhagen;51.07919769999999;4.399261199999955
Rumst;51.0804212;4.421789499999932
Niel;51.108922;4.334816000000046
Boom;51.091541;4.368925999999988
Sint-Katelijne-Waver;51.0614235;4.505555500000014
Onze-Lieve-Vrouw-Waver;51.0639394;4.575485699999945
Breendonk;51.04309;4.322040000000015
Liezele;51.06082;4.2802299999999605
Ruisbroek (Antw.);51.08799;4.331069999999954
Puurs;51.075;4.289250000000038
Hingene;51.1032985;4.268787400000065
Mariekerke (Bornem);51.0634883;4.192341800000008
Weert;51.1034075;4.190122999999971
Bornem;51.0996057;4.240458600000011
Lippelo;51.04215;4.258600000000001
Oppuurs;51.06607;4.241989999999987
Sint-Amands;51.05595;4.2094600000000355
Schoten;51.2497532;4.497706300000004
Essen;51.46166669999999;4.455833299999995
Kalmthout;51.38298;4.475180000000023
Brasschaat;51.29226999999999;4.494190000000003
Hoevenen;51.3061855;4.40472950000003
Stabroek;51.3322222;4.372777799999994
Kapellen (Antw.);51.3361728;4.4481538
Sint-Job-in-'t-Goor;51.29827;4.573200000000043
Sint-Lenaarts;51.34869;4.677030000000059
Brecht;51.3496533;4.63772270000004
's Gravenwezel;51.26292000000001;4.560960000000023
Schilde;51.2407352;4.5834231000000045
Halle (Kempen);51.2398459;4.6465058
Zoersel;51.2682227;4.712569400000007
Loenhout;51.3990063;4.643228799999974
Wuustwezel;51.38945;4.591231300000004
Leuven;50.88151970000001;4.6967578
Heverlee;50.86386;4.695940000000064
Kessel-Lo (Leuven);50.88514;4.73571000000004
Wilsele;50.89047;4.694510000000037
Wijgmaal (Brabant);50.92624;4.701950000000011
Veltem-Beisem;50.9063184;4.620824999999968
Winksele;50.89746659999999;4.643517900000006
Herent;50.908172;4.670524
Loonbeek;50.80972;4.610289999999964
Neerijse;50.81742999999999;4.623450000000048
Ottenburg;50.75199;4.615790000000061
Sint-Agatha-Rode;50.78559;4.63408000000004
Huldenberg;50.7885995;4.588068700000008
Oud-Heverlee;50.8282606;4.659534000000008
Sint-Joris-Weert;50.80281;4.65440000000001
Blanden;50.82558;4.709159999999997
Haasrode;50.83159;4.72987999999998
Vaalbeek;50.82553;4.689380000000028
Korbeek-Dijle;50.83806999999999;4.6381999999999834
Bertem;50.8632924;4.630763699999989
Leefdaal;50.84866;4.593899999999962
Kortenberg;50.8852298;4.536917000000017
Erps-Kwerps;50.9006097;4.560778199999959
Everberg;50.8788296;4.571234499999946
Meerbeek;50.88186409999999;4.5892897999999605
Duisburg;50.81569;4.55183999999997
Vossem;50.83577;4.560259999999971
Tervuren;50.82595;4.507749999999987
Overijse;50.77381;4.534750000000031
Rotselaar;50.9535967;4.721511299999975
Wezemaal;50.9482;4.7554099999999835
Werchter;50.97278000000001;4.700069999999982
Tremelo;50.9956159;4.715955099999974
Baal;50.99554999999999;4.753040000000055
Betekom;50.98566;4.781700000000001
Begijnendijk;51.0186111;4.784999999999968
Keerbergen;51.0057936;4.6320415999999796
Tildonk;50.94327;4.644490000000019
Wespelaar;50.95991000000001;4.638839999999959
Haacht;50.9766667;4.6372221999999965
Boortmeerbeek;50.98033969999999;4.5744373
Hever;50.995;4.551349999999957
Gelrode;50.96548;4.802720000000022
Aarschot;50.98061509999999;4.827381000000059
Langdorp;50.99531;4.870830000000069
Rillaar;50.97438;4.8942200000000184
Linden;50.89393;4.7721500000000106
Lubbeek;50.88133389999999;4.829225199999996
Binkom;50.87119;4.884389999999939
Pellenberg;50.87116;4.796029999999973
Kortrijk-Dutsel;50.92569;4.807620000000043
Sint-Pieters-Rode;50.93239;4.820569999999975
Holsbeek;50.9248584;4.7861502000000655
Nieuwrode;50.94955;4.8333900000000085
Scherpenheuvel;50.9742707;4.978576699999962
Scherpenheuvel-Zichem;50.9742707;4.978576699999962
Averbode;51.0305467;4.977453999999966
Zichem;51.0006721;4.983011799999986
Messelbroek;50.9933331;4.927480100000025
Testelt;51.016921;4.954933399999959
Deurne (Bt.);51.03935999999999;5.096479999999929
Schaffen;50.99975;5.084839999999986
Webbekom;50.9722766;5.07200720000003
Diest;51.00048899999999;5.097864100000038
Kaggevinne;50.97937;5.018959999999993
Molenstede;51.00378;5.013469999999984
Bost;50.78839000000001;4.940630000000056
Goetsenhoven;50.76781;4.951140000000009
Hakendover;50.79706;4.985249999999951
Kumtich;50.82246;4.88742000000002
Oorbeek;50.79811;4.892399999999952
Oplinter;50.82923;4.987570000000005
Sint-Margriete-Houtem (Tienen);50.82836;4.955389999999966
Vissenaken;50.83768;4.904840000000036
Tienen;50.808465;4.943226999999979
Meldert (Bt.);50.78801;4.83771999999999
Hoegaarden;50.78064879999999;4.868567600000006
Outgaarden;50.76521;4.917930000000069
Drieslinter;50.84605;5.050479999999993
Melkwezer;50.8253;5.06138999999996
Neerhespen;50.79537999999999;5.036550000000034
Neerlinter;50.83974;5.02225999999996
Orsmaal-Gussenhoven;50.8041667;5.062222199999951
Overhespen;50.79537999999999;5.036550000000034
Wommersom;50.81338;5.017960000000016
Linter;50.84151;5.036609999999996
Korbeek-Lo;50.86019;4.7626900000000205
Lovenjoel;50.85813;4.781479999999988
Opvelp;50.81009;4.793329999999969
Bierbeek;50.8279;4.759810000000016
Kerkom;50.85519;4.874509999999987
Neervelp;50.821;4.808109999999942
Roosbeek;50.83564;4.8623099999999795
Vertrijk;50.82976;4.834550000000036
Willebringen;50.81281;4.844910000000027
Boutersem;50.8333333;4.833333300000049
Bunsbeek;50.84216499999999;4.942646400000058
Glabbeek-Zuurbemde;50.8602725;4.9583255999999665
Kapellen (Bt.);50.8852681;4.9501897999999755
Attenrode;50.8771186;4.924261399999978
Houwaart;50.93291;4.857889999999998
Sint-Joris-Winge;50.90443;4.872579999999971
Tielt (Bt.);50.94079;4.904289999999946
Tielt-Winge;50.92069679999999;4.886660300000017
Meensel-Kiezegem;50.8965;4.925920000000019
Eliksem;50.78487;5.009680000000003
Ezemaal;50.77609;5.000160000000051
Laar;50.77158000000001;5.025719999999978
Neerwinden;50.75318;5.048900000000003
Overwinden;50.75318;5.048900000000003
Rumsdorp;50.76618999999999;5.07623000000001
Wange;50.78598;5.031759999999963
Landen;50.7628602;5.042102
Waasmont;50.72723999999999;5.062310000000025
Walsbets;50.73723;5.085280000000012
Walshoutem;50.72373;5.095530000000053
Wezeren;50.73008;5.104849999999942
Attenhoven;50.76652;5.093079999999986
Neerlanden;50.75318;5.048900000000003
Budingen;50.8654;5.09811000000002
Dormaal;50.80722;5.098500000000058
Halle-Booienhoven;50.80475;5.1116799999999785
Helen-Bos;50.8175;5.084166699999969
Zoutleeuw;50.8333333;5.100000000000023
Grazen;50.87478000000001;5.131640000000061
Geetbets;50.8902757;5.109564099999943
Rummen;50.88902;5.165680000000066
Assent;50.95247999999999;5.015899999999988
Bekkevoort;50.9426234;4.985640999999987
Molenbeek-Wersbeek;50.91848;4.941569999999956
Ransberg;50.87398;5.036830000000009
